id,ACC,F1,SE,SP,IoU,AUC
S1210L02,0.9969866071428571,0.9823828787681065,0.9836665359989547,0.9982305636569978,0.9653757373685561,0.9999262740836604
S1210L03,0.9962834821428571,0.9808345323741007,0.9848589921405455,0.9975045708355982,0.9623898802800994,0.9999090527594743
S1210L04,0.9965848214285714,0.9814545454545455,0.997658945293248,0.9964778361396103,0.9635844341306676,0.9999463251110337
S1210L05,0.9969419642857142,0.9845755460481873,0.99522021167634,0.9971291747614864,0.9696196917618362,0.9999258101453616
S1210L06,0.9968973214285715,0.979959630911188,0.9882233207327712,0.9976185295326515,0.9607067137809188,0.9999127393264754
S1210L07,0.996875,0.982083439979524,0.9866289534584726,0.9978489892693897,0.9647975861201911,0.9999118762018128
S1211L01,0.9981473214285714,0.9866623814880283,0.9874557735606304,0.9989446163440551,0.9736758642562638,0.9999658861174254
S1211L02,0.9977790178571428,0.9836898614867634,0.9818390052356021,0.9989459563050977,0.9679032258064516,0.9999525063419467
S1211L03,0.9973660714285715,0.9827862873814733,0.9852295992980403,0.9983688166066552,0.9661551699412018,0.9999319770390843
S1211L04,0.9979241071428572,0.9843539703903096,0.9845196028941612,0.9988763642014415,0.9691899950306444,0.9999479829529386
S1211L05,0.9982589285714286,0.9882370683154879,0.9904776299879081,0.9988793020341271,0.9767476524072142,0.9999702243339751
S1211L06,0.9973214285714286,0.9824510090669787,0.9914403778040142,0.9978025693035835,0.9655073296924404,0.9999374446985977
S1211L07,0.9980357142857142,0.9853333333333333,0.986648865153538,0.9988517845182279,0.9710906701708278,0.9999574143941995
S1211L08,0.9982924107142858,0.9892548634033289,0.9930908065425832,0.9987395161681292,0.9787381878821567,0.9999743380607355
S1211L09,0.998515625,0.9868147120055517,0.985349435755296,0.9993021798010621,0.9739726027397261,0.9999605919115261
S1211L10,0.9980022321428571,0.9829247352857007,0.9752034828695817,0.9994307197836735,0.966422809979366,0.9999621840287872
S1211L11,0.9978236607142857,0.9831124967524032,0.9816672431684538,0.9989381755708797,0.966785896780787,0.9999402551206321
S1211L12,0.9983147321428572,0.9867485739359368,0.9866619866619867,0.999106099973779,0.9738437554131301,0.9999569783812113
